"DB_ID","Pathway source","Pathway ID","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","Pathway associated genes","p_value","fdr","Pathway"
"GO_BP","biological_process","GO:0048522",83,5584,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000219746,9606.ENSP00000222145,9606.ENSP00000222693,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000244565,9606.ENSP00000253796,9606.ENSP00000257566,9606.ENSP00000257818,9606.ENSP00000261797,9606.ENSP00000262158,9606.ENSP00000262426,9606.ENSP00000263734,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000266085,9606.ENSP00000272895,9606.ENSP00000280187,9606.ENSP00000288955,9606.ENSP00000289382,9606.ENSP00000296695,9606.ENSP00000297508,9606.ENSP00000298159,9606.ENSP00000298925,9606.ENSP00000305416,9606.ENSP00000305603,9606.ENSP00000306490,9606.ENSP00000306772,9606.ENSP00000313172,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000320092,9606.ENSP00000321108,9606.ENSP00000321835,9606.ENSP00000326888,9606.ENSP00000327246,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000345681,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000352540,9606.ENSP00000354080,9606.ENSP00000355026,9606.ENSP00000356437,9606.ENSP00000356906,9606.ENSP00000361214,9606.ENSP00000362894,9606.ENSP00000363149,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000366416,9606.ENSP00000368664,9606.ENSP00000368720,9606.ENSP00000368727,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000376609,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000378517,9606.ENSP00000383376,9606.ENSP00000385545,9606.ENSP00000386213,9606.ENSP00000392105,9606.ENSP00000414150,9606.ENSP00000415743,9606.ENSP00000423014,9606.ENSP00000431012,9606.ENSP00000434034,9606.ENSP00000450244,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000482841,9606.ENSP00000497290","CEACAM1,FERMT1,TOX3,RASIP1,CAV2,SEMA3G,RAMP3,UNC5CL,RAMP2,TBX3,LMO2,NDST1,SMAD7,FOXF1,EPAS1,EPCAM,IL1RL2,TIMP3,ABCA12,GPM6A,GRHL3,CNOT11,SPINK1,MICALL2,CFL2,NELL1,S1PR1,FUT3,CHRM1,LDB2,BVES,SH2D3C,PROM2,SH3GL3,SPOCK2,ETV4,LIMS2,VIPR1,CAV1,FERMT2,GATA2,STK39,SPTBN1,CAVIN1,EMP2,SCUBE1,ARHGEF15,SASH1,SH2D1B,NRG3,RTKN2,SPDEF,NOTCH4,AGER,EDNRB,RGCC,PLEKHN1,XDH,TRPC3,TEK,KL,SEMA5A,ACVRL1,CALCRL,GRK5,SYT12,NDRG4,SPP1,JAM2,KIF26B,MYO3B,INAVA,ERG,CD36,OCIAD2,ARHGEF10,FZD4,RASAL1,PECAM1,TMEM100,ECSCR,CRABP2,CDH5",2e-04,0.0399,"Positive regulation of cellular process"
"GO_BP","biological_process","GO:0034332",5,47,9606,"9606.ENSP00000253796,9606.ENSP00000262158,9606.ENSP00000342858,9606.ENSP00000392105,9606.ENSP00000497290","RAMP2,SMAD7,FERMT2,INAVA,CDH5",2e-04,0.04,"Adherens junction organization"
"GO_BP","biological_process","GO:0090130",7,108,9606,"9606.ENSP00000217289,9606.ENSP00000262426,9606.ENSP00000338785,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000361097,9606.ENSP00000497290","FERMT1,FOXF1,STARD13,EMP2,CLEC14A,MMRN2,CDH5",2e-04,0.04,"Tissue migration"
"GO_BP","biological_process","GO:0048518",90,6207,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000219746,9606.ENSP00000222145,9606.ENSP00000222693,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000244565,9606.ENSP00000253796,9606.ENSP00000257566,9606.ENSP00000257818,9606.ENSP00000261797,9606.ENSP00000262158,9606.ENSP00000262426,9606.ENSP00000263734,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000266085,9606.ENSP00000272895,9606.ENSP00000280187,9606.ENSP00000288955,9606.ENSP00000289382,9606.ENSP00000296130,9606.ENSP00000296695,9606.ENSP00000297508,9606.ENSP00000298159,9606.ENSP00000298925,9606.ENSP00000305416,9606.ENSP00000305603,9606.ENSP00000306490,9606.ENSP00000306772,9606.ENSP00000311502,9606.ENSP00000313172,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000320092,9606.ENSP00000321108,9606.ENSP00000321835,9606.ENSP00000326888,9606.ENSP00000327246,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000345681,9606.ENSP00000347712,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000352540,9606.ENSP00000354080,9606.ENSP00000355026,9606.ENSP00000355094,9606.ENSP00000356437,9606.ENSP00000356906,9606.ENSP00000361097,9606.ENSP00000361214,9606.ENSP00000362894,9606.ENSP00000363149,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000366416,9606.ENSP00000368664,9606.ENSP00000368720,9606.ENSP00000368727,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000376609,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000378517,9606.ENSP00000379087,9606.ENSP00000383376,9606.ENSP00000385545,9606.ENSP00000386213,9606.ENSP00000392105,9606.ENSP00000414150,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000423014,9606.ENSP00000431012,9606.ENSP00000434034,9606.ENSP00000450244,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000482841,9606.ENSP00000497290","CEACAM1,FERMT1,TOX3,RASIP1,CAV2,SEMA3G,RAMP3,UNC5CL,RAMP2,TBX3,LMO2,NDST1,SMAD7,FOXF1,EPAS1,EPCAM,IL1RL2,TIMP3,ABCA12,GPM6A,GRHL3,CNOT11,CLEC3B,SPINK1,MICALL2,CFL2,NELL1,S1PR1,FUT3,CHRM1,LDB2,HEG1,BVES,SH2D3C,PROM2,SH3GL3,SPOCK2,ETV4,LIMS2,VIPR1,CAV1,FERMT2,GATA2,C2CD4A,STK39,SPTBN1,CAVIN1,EMP2,SCUBE1,ARHGEF15,QKI,SASH1,SH2D1B,MMRN2,NRG3,RTKN2,SPDEF,NOTCH4,AGER,EDNRB,RGCC,PLEKHN1,XDH,TRPC3,TEK,KL,SEMA5A,ACVRL1,CALCRL,GRK5,SYT12,NDRG4,SPP1,ADM2,JAM2,KIF26B,MYO3B,INAVA,ERG,CD36,TMPRSS4,OCIAD2,ARHGEF10,FZD4,RASAL1,PECAM1,TMEM100,ECSCR,CRABP2,CDH5",0.00021,0.0408,"Positive regulation of biological process"
"GO_BP","biological_process","GO:0110053",11,276,9606,"9606.ENSP00000298159,9606.ENSP00000305416,9606.ENSP00000328923,9606.ENSP00000342858,9606.ENSP00000349259,9606.ENSP00000355026,9606.ENSP00000362442,9606.ENSP00000368664,9606.ENSP00000371936,9606.ENSP00000431012,9606.ENSP00000432568","CFL2,S1PR1,KANK3,FERMT2,SPTBN1,ARHGEF15,ARHGAP40,RGCC,SEMA5A,ARHGEF10,SPTBN2",0.00022,0.0412,"Regulation of actin filament organization"
"GO_BP","biological_process","GO:0030857",5,48,9606,"9606.ENSP00000257566,9606.ENSP00000339191,9606.ENSP00000364163,9606.ENSP00000368727,9606.ENSP00000373574","TBX3,CAV1,NOTCH4,XDH,ACVRL1",0.00022,0.0414,"Negative regulation of epithelial cell differentiation"
"GO_BP","biological_process","GO:0007188",10,232,9606,"9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000305416,9606.ENSP00000306490,9606.ENSP00000312126,9606.ENSP00000327246,9606.ENSP00000376177,9606.ENSP00000376609,9606.ENSP00000379087,9606.ENSP00000405841","RAMP3,RAMP2,S1PR1,CHRM1,ADCY4,VIPR1,CALCRL,GRK5,ADM2,RXFP1",0.00023,0.0416,"Adenylate cyclase-modulating G protein-coupled receptor signaling pathway"
"GO_BP","biological_process","GO:0043410",15,481,9606,"9606.ENSP00000222693,9606.ENSP00000242249,9606.ENSP00000244565,9606.ENSP00000261797,9606.ENSP00000342858,9606.ENSP00000348278,9606.ENSP00000356437,9606.ENSP00000364210,9606.ENSP00000368727,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000377823,9606.ENSP00000392105,9606.ENSP00000415743,9606.ENSP00000434034","CAV2,RAMP3,UNC5CL,NDST1,FERMT2,STK39,SASH1,AGER,XDH,TEK,KL,NDRG4,INAVA,CD36,FZD4",0.00023,0.0416,"Positive regulation of MAPK cascade"
"GO_BP","biological_process","GO:2000048",3,9,9606,"9606.ENSP00000263735,9606.ENSP00000364163,9606.ENSP00000368664","EPCAM,NOTCH4,RGCC",0.00023,0.0416,"Negative regulation of cell-cell adhesion mediated by cadherin"
"GO_BP","biological_process","GO:0051239",48,2749,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000231721,9606.ENSP00000253796,9606.ENSP00000257566,9606.ENSP00000262158,9606.ENSP00000263257,9606.ENSP00000263734,9606.ENSP00000264257,9606.ENSP00000272895,9606.ENSP00000279022,9606.ENSP00000296695,9606.ENSP00000298925,9606.ENSP00000305416,9606.ENSP00000311502,9606.ENSP00000313172,9606.ENSP00000321835,9606.ENSP00000338785,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000345681,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000352540,9606.ENSP00000356437,9606.ENSP00000361097,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000366416,9606.ENSP00000368664,9606.ENSP00000368727,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000378517,9606.ENSP00000379087,9606.ENSP00000383376,9606.ENSP00000384222,9606.ENSP00000392105,9606.ENSP00000415743,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000482841,9606.ENSP00000490187,9606.ENSP00000497290","CEACAM1,FERMT1,SEMA3G,RAMP2,TBX3,SMAD7,NOVA2,EPAS1,IL1RL2,ABCA12,MYL9,SPINK1,NELL1,S1PR1,HEG1,BVES,ETV4,STARD13,CAV1,FERMT2,GATA2,STK39,SPTBN1,EMP2,SASH1,MMRN2,NOTCH4,AGER,EDNRB,RGCC,XDH,TRPC3,TEK,KL,SEMA5A,ACVRL1,CALCRL,SPP1,ADM2,JAM2,WWC2,INAVA,CD36,TMEM100,ECSCR,CRABP2,SPAAR,CDH5",0.00026,0.0456,"Regulation of multicellular organismal process"
"GO_BP","biological_process","GO:0016477",22,903,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000231721,9606.ENSP00000280187,9606.ENSP00000305416,9606.ENSP00000313172,9606.ENSP00000338785,9606.ENSP00000345359,9606.ENSP00000345681,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000361097,9606.ENSP00000361214,9606.ENSP00000366416,9606.ENSP00000371936,9606.ENSP00000373574,9606.ENSP00000377823,9606.ENSP00000383376,9606.ENSP00000384222,9606.ENSP00000387739,9606.ENSP00000457421,9606.ENSP00000497290","CEACAM1,FERMT1,SEMA3G,GPM6A,S1PR1,BVES,STARD13,PODXL2,GATA2,EMP2,CLEC14A,MMRN2,NRG3,EDNRB,SEMA5A,ACVRL1,NDRG4,JAM2,WWC2,AMOTL1,PECAM1,CDH5",0.00027,0.0457,"Cell migration"
"GO_BP","biological_process","GO:1902903",13,382,9606,"9606.ENSP00000298159,9606.ENSP00000305416,9606.ENSP00000328923,9606.ENSP00000342858,9606.ENSP00000349259,9606.ENSP00000355026,9606.ENSP00000362442,9606.ENSP00000368664,9606.ENSP00000371936,9606.ENSP00000431012,9606.ENSP00000432568,9606.ENSP00000433560,9606.ENSP00000497290","CFL2,S1PR1,KANK3,FERMT2,SPTBN1,ARHGEF15,ARHGAP40,RGCC,SEMA5A,ARHGEF10,SPTBN2,CRYAB,CDH5",0.00027,0.0457,"Regulation of supramolecular fiber organization"
"GO_BP","biological_process","GO:0016192",28,1298,9606,"9606.ENSP00000161559,9606.ENSP00000222693,9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000268933,9606.ENSP00000272895,9606.ENSP00000297508,9606.ENSP00000313172,9606.ENSP00000320092,9606.ENSP00000324302,9606.ENSP00000325674,9606.ENSP00000339191,9606.ENSP00000345681,9606.ENSP00000349259,9606.ENSP00000352540,9606.ENSP00000356540,9606.ENSP00000357591,9606.ENSP00000364210,9606.ENSP00000376177,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000386918,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000423014,9606.ENSP00000432568,9606.ENSP00000447488,9606.ENSP00000457421","CEACAM1,CAV2,RAMP3,RAMP2,EPN3,ABCA12,MICALL2,BVES,SH3GL3,STXBP6,EXOC3L1,CAV1,GATA2,SPTBN1,EMP2,STX11,TRAPPC3L,AGER,CALCRL,SYT12,NDRG4,KDELR3,CD36,TMPRSS4,OCIAD2,SPTBN2,LIN7A,PECAM1",0.00028,0.0465,"Vesicle-mediated transport"
"GO_BP","biological_process","GO:0001894",10,238,9606,"9606.ENSP00000263734,9606.ENSP00000272895,9606.ENSP00000306772,9606.ENSP00000345681,9606.ENSP00000348278,9606.ENSP00000359245,9606.ENSP00000383376,9606.ENSP00000392105,9606.ENSP00000457421,9606.ENSP00000497290","EPAS1,ABCA12,LDB2,GATA2,STK39,ABCA4,JAM2,INAVA,PECAM1,CDH5",0.00028,0.047,"Tissue homeostasis"
"GO_BP","biological_process","GO:1900745",4,27,9606,"9606.ENSP00000348278,9606.ENSP00000356437,9606.ENSP00000364210,9606.ENSP00000368727","STK39,SASH1,AGER,XDH",0.00029,0.0473,"Positive regulation of p38MAPK cascade"
"GO_CC","compartments","GO:0005911",25,499,9606,"9606.ENSP00000161559,9606.ENSP00000222145,9606.ENSP00000231484,9606.ENSP00000263735,9606.ENSP00000275954,9606.ENSP00000297508,9606.ENSP00000311502,9606.ENSP00000312634,9606.ENSP00000313172,9606.ENSP00000324302,9606.ENSP00000326888,9606.ENSP00000336775,9606.ENSP00000342858,9606.ENSP00000356991,9606.ENSP00000358365,9606.ENSP00000369375,9606.ENSP00000383376,9606.ENSP00000384040,9606.ENSP00000387739,9606.ENSP00000411613,9606.ENSP00000432568,9606.ENSP00000434034,9606.ENSP00000447488,9606.ENSP00000457421,9606.ENSP00000497290","CEACAM1,RASIP1,PCDH12,EPCAM,TMEM47,MICALL2,HEG1,PDLIM2,BVES,STXBP6,LIMS2,SYNM,FERMT2,NECTIN4,NRAP,TEK,JAM2,CCDC85A,AMOTL1,AOC1,SPTBN2,FZD4,LIN7A,PECAM1,CDH5",2.42e-10,4.91e-07,"Cell-cell junction"
"GO_CC","compartments","GO:0071944",107,6015,9606,"9606.ENSP00000006724,9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000215743,9606.ENSP00000217289,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000248564,9606.ENSP00000253796,9606.ENSP00000262158,9606.ENSP00000262406,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000266085,9606.ENSP00000267853,9606.ENSP00000268933,9606.ENSP00000272895,9606.ENSP00000275954,9606.ENSP00000279022,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000289248,9606.ENSP00000296130,9606.ENSP00000296420,9606.ENSP00000297477,9606.ENSP00000297508,9606.ENSP00000298351,9606.ENSP00000300900,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305675,9606.ENSP00000306490,9606.ENSP00000306772,9606.ENSP00000311502,9606.ENSP00000312126,9606.ENSP00000312634,9606.ENSP00000313172,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000320295,9606.ENSP00000321108,9606.ENSP00000324302,9606.ENSP00000325674,9606.ENSP00000326018,9606.ENSP00000326888,9606.ENSP00000327246,9606.ENSP00000327368,9606.ENSP00000334938,9606.ENSP00000336775,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000345359,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000351430,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000354080,9606.ENSP00000356540,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000357389,9606.ENSP00000359245,9606.ENSP00000361097,9606.ENSP00000361214,9606.ENSP00000361959,9606.ENSP00000362894,9606.ENSP00000363001,9606.ENSP00000363654,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000367608,9606.ENSP00000368720,9606.ENSP00000368771,9606.ENSP00000368966,9606.ENSP00000369320,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000376609,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000383376,9606.ENSP00000387739,9606.ENSP00000405841,9606.ENSP00000411613,9606.ENSP00000414378,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000432568,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000447488,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000494162,9606.ENSP00000497290","CEACAM7,CEACAM1,CLIC5,MMP11,FERMT1,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,GNG11,RAMP2,SMAD7,RGS9,EPCAM,IL1RL2,TIMP3,MYZAP,EPN3,ABCA12,TMEM47,MYL9,GPM6A,ABCC3,RHBDL2,CLEC3B,EMCN,TMEM184A,MICALL2,TMEM63C,CA4,ROBO4,S1PR1,CAVIN2,CHRM1,LDB2,HEG1,ADCY4,PDLIM2,BVES,SH2D3C,PROM2,TUBB3,SPOCK2,STXBP6,EXOC3L1,PRX,LIMS2,VIPR1,COL10A1,UPK3B,SYNM,CAV1,FERMT2,PODXL2,STK39,SPTBN1,CAVIN1,GYPE,EMP2,CLEC14A,SCUBE1,STX11,NECTIN4,IGSF9,SLC50A1,ABCA4,MMRN2,NRG3,CCN5,RTKN2,SMPDL3B,PALM2AKAP2,NOTCH4,AGER,PTPRH,EDNRB,CA9,PLEKHN1,MUC3A,TRPC3,RS1,TEK,KL,SEMA5A,GOLM1,ACVRL1,CALCRL,GRK5,SYT12,NDRG4,JAM2,AMOTL1,RXFP1,AOC1,EFNA4,CD36,TMPRSS4,SPTBN2,CRYAB,FZD4,LIN7A,PECAM1,TMEM100,ECSCR,CBLC,CDH5",2.4e-10,4.91e-07,"Cell periphery"
"GO_CC","compartments","GO:0005886",96,5544,9606,"9606.ENSP00000006724,9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000217289,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000248564,9606.ENSP00000253796,9606.ENSP00000262158,9606.ENSP00000262406,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000267853,9606.ENSP00000268933,9606.ENSP00000272895,9606.ENSP00000275954,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000289248,9606.ENSP00000296420,9606.ENSP00000297477,9606.ENSP00000297508,9606.ENSP00000298351,9606.ENSP00000300900,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305675,9606.ENSP00000306490,9606.ENSP00000306772,9606.ENSP00000311502,9606.ENSP00000312126,9606.ENSP00000313172,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000324302,9606.ENSP00000326018,9606.ENSP00000326888,9606.ENSP00000327246,9606.ENSP00000334938,9606.ENSP00000336775,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000345359,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000351430,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000354080,9606.ENSP00000356540,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000357389,9606.ENSP00000359245,9606.ENSP00000361214,9606.ENSP00000362894,9606.ENSP00000363001,9606.ENSP00000363654,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000367608,9606.ENSP00000368720,9606.ENSP00000368771,9606.ENSP00000368966,9606.ENSP00000369320,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000376609,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000383376,9606.ENSP00000387739,9606.ENSP00000405841,9606.ENSP00000411613,9606.ENSP00000414378,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000432568,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000447488,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000494162,9606.ENSP00000497290","CEACAM7,CEACAM1,CLIC5,FERMT1,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,GNG11,RAMP2,SMAD7,RGS9,EPCAM,IL1RL2,MYZAP,EPN3,ABCA12,TMEM47,GPM6A,ABCC3,RHBDL2,EMCN,TMEM184A,MICALL2,TMEM63C,CA4,ROBO4,S1PR1,CAVIN2,CHRM1,LDB2,HEG1,ADCY4,BVES,SH2D3C,PROM2,STXBP6,PRX,LIMS2,VIPR1,UPK3B,SYNM,CAV1,FERMT2,PODXL2,STK39,SPTBN1,CAVIN1,GYPE,EMP2,CLEC14A,SCUBE1,STX11,NECTIN4,IGSF9,SLC50A1,ABCA4,NRG3,RTKN2,SMPDL3B,PALM2AKAP2,NOTCH4,AGER,PTPRH,EDNRB,CA9,PLEKHN1,MUC3A,TRPC3,RS1,TEK,KL,SEMA5A,GOLM1,ACVRL1,CALCRL,GRK5,SYT12,NDRG4,JAM2,AMOTL1,RXFP1,AOC1,EFNA4,CD36,TMPRSS4,SPTBN2,CRYAB,FZD4,LIN7A,PECAM1,TMEM100,ECSCR,CBLC,CDH5",2.3e-08,1.57e-05,"Plasma membrane"
"GO_CC","compartments","GO:0098590",35,1237,9606,"9606.ENSP00000006724,9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000217289,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000253796,9606.ENSP00000262406,9606.ENSP00000263735,9606.ENSP00000268933,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000300900,9606.ENSP00000305675,9606.ENSP00000306490,9606.ENSP00000313172,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000352540,9606.ENSP00000356540,9606.ENSP00000364210,9606.ENSP00000365528,9606.ENSP00000367608,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000377823,9606.ENSP00000415743,9606.ENSP00000432568,9606.ENSP00000433560,9606.ENSP00000447488","CEACAM7,CEACAM1,CLIC5,FERMT1,CEACAM5,CAV2,RAMP2,RGS9,EPCAM,EPN3,GPM6A,ABCC3,CA4,CAVIN2,CHRM1,BVES,SH2D3C,PROM2,CAV1,FERMT2,STK39,SPTBN1,CAVIN1,EMP2,STX11,AGER,PTPRH,CA9,TEK,KL,NDRG4,CD36,SPTBN2,CRYAB,LIN7A",1.16e-07,5.92e-05,"Plasma membrane region"
"GO_CC","compartments","GO:0070161",35,1325,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000222145,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000263735,9606.ENSP00000267853,9606.ENSP00000275954,9606.ENSP00000280187,9606.ENSP00000296721,9606.ENSP00000297508,9606.ENSP00000306490,9606.ENSP00000311502,9606.ENSP00000312634,9606.ENSP00000313172,9606.ENSP00000324302,9606.ENSP00000326018,9606.ENSP00000326888,9606.ENSP00000336775,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000358365,9606.ENSP00000369375,9606.ENSP00000377520,9606.ENSP00000383376,9606.ENSP00000384040,9606.ENSP00000387739,9606.ENSP00000411613,9606.ENSP00000432568,9606.ENSP00000434034,9606.ENSP00000447488,9606.ENSP00000457421,9606.ENSP00000497290","CEACAM1,FERMT1,RASIP1,CAV2,PCDH12,EPCAM,MYZAP,TMEM47,GPM6A,AFAP1L1,MICALL2,CHRM1,HEG1,PDLIM2,BVES,STXBP6,PRX,LIMS2,SYNM,CAV1,FERMT2,NECTIN4,IGSF9,NRAP,TEK,SYT12,JAM2,CCDC85A,AMOTL1,AOC1,SPTBN2,FZD4,LIN7A,PECAM1,CDH5",5.67e-07,0.00023,"Anchoring junction"
"GO_CC","compartments","GO:0016324",16,367,9606,"9606.ENSP00000006724,9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000221992,9606.ENSP00000263735,9606.ENSP00000300900,9606.ENSP00000318270,9606.ENSP00000339191,9606.ENSP00000348278,9606.ENSP00000352540,9606.ENSP00000364210,9606.ENSP00000365528,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000415743,9606.ENSP00000432568","CEACAM7,CEACAM1,CLIC5,CEACAM5,EPCAM,CA4,PROM2,CAV1,STK39,EMP2,AGER,PTPRH,TEK,KL,CD36,SPTBN2",2.75e-06,0.00094,"Apical plasma membrane"
"GO_CC","compartments","GO:0030054",44,2115,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000222145,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000262406,9606.ENSP00000263735,9606.ENSP00000267853,9606.ENSP00000275954,9606.ENSP00000280187,9606.ENSP00000296721,9606.ENSP00000297508,9606.ENSP00000306490,9606.ENSP00000311502,9606.ENSP00000312634,9606.ENSP00000313172,9606.ENSP00000320092,9606.ENSP00000324302,9606.ENSP00000326018,9606.ENSP00000326888,9606.ENSP00000336775,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000349259,9606.ENSP00000355094,9606.ENSP00000356540,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000358365,9606.ENSP00000361214,9606.ENSP00000364210,9606.ENSP00000369320,9606.ENSP00000369375,9606.ENSP00000377520,9606.ENSP00000383376,9606.ENSP00000384040,9606.ENSP00000387739,9606.ENSP00000411613,9606.ENSP00000432568,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000447488,9606.ENSP00000457421,9606.ENSP00000497290","CEACAM1,FERMT1,RASIP1,CAV2,PCDH12,RGS9,EPCAM,MYZAP,TMEM47,GPM6A,AFAP1L1,MICALL2,CHRM1,HEG1,PDLIM2,BVES,SH3GL3,STXBP6,PRX,LIMS2,SYNM,CAV1,FERMT2,SPTBN1,QKI,STX11,NECTIN4,IGSF9,NRAP,NRG3,AGER,RS1,TEK,SYT12,JAM2,CCDC85A,AMOTL1,AOC1,SPTBN2,CRYAB,FZD4,LIN7A,PECAM1,CDH5",9.02e-06,0.0026,"Cell junction"
